id;user_id;session_id;created_at;category;module;action;entity_type;entity_id;entity_name;value_amount;value_currency;duration_ms;sequence_position;context;source_url;referrer_url;device_type;related_user_ids;related_entity_ids;embedding_processed;embedding_version
4add3848-c283-46ae-b35d-25b52d4c6b10;b8c5a162-5141-422e-9924-dc0e8c333790;6d691019-74fe-446c-8063-50de89620fd3;2025-12-30 21:21:24.422037+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;945;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;;mobile;;;false;
325ddf2d-a1f5-42f0-9027-cb9278d8b8e6;b8c5a162-5141-422e-9924-dc0e8c333790;6d691019-74fe-446c-8063-50de89620fd3;2025-12-30 21:21:34.815084+00;navigation;dashboard;page_viewed;page;;/user-management;;USD;10653;;"{""current_route"":""/user-management"",""previous_route"":""/dashboard""}";/user-management;;mobile;;;false;
308920bf-0236-4d62-870e-198bd13b2b6f;b8c5a162-5141-422e-9924-dc0e8c333790;f54b7f53-4ee3-4637-874a-5cd1d03803cc;2025-12-30 22:50:18.384547+00;navigation;xodiak;page_viewed;page;;/xodiak;;USD;116568;;"{""current_route"":""/xodiak"",""previous_route"":""/""}";/xodiak;https://lovable.dev/;desktop;;;false;
984f6ef5-ad65-4957-8459-546ebedd5954;b8c5a162-5141-422e-9924-dc0e8c333790;44af6bf1-0dbc-476a-9e77-714b8e78fc78;2025-12-31 05:44:40.06871+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;906;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;https://lovable.dev/;mobile;;;false;
fc2747e0-b8d8-45fc-a0c3-9a8a376ca31b;b8c5a162-5141-422e-9924-dc0e8c333790;dca9aa7f-be19-4909-b66c-7ef0a25dade4;2025-12-31 05:45:27.242572+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;;;"{""current_route"":""/dashboard"",""previous_route"":""/dashboard""}";/dashboard;https://lovable.dev/;mobile;;;false;
7e2fd589-3458-4620-9f8c-522bb227b1e8;b8c5a162-5141-422e-9924-dc0e8c333790;dca9aa7f-be19-4909-b66c-7ef0a25dade4;2025-12-31 05:45:27.263652+00;system;core;session_started;;;;;USD;;;"{""screen_height"":874,""screen_width"":402,""timezone"":""America/Chicago"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1""}";/dashboard;https://lovable.dev/;mobile;;;false;
aa2f89df-a75e-4a8e-b53d-dacd8cf5dce0;b8c5a162-5141-422e-9924-dc0e8c333790;8fd99c35-cb9e-41bf-8bfa-420b52198fd7;2025-12-31 05:49:16.365871+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;891;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/dashboard?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6ImFjYTFjZjYxNjY3MmJkODY3NzU3NDQ5YTU3MjRiY2VmIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY3NzY0NTg4LCJuYmYiOjE3NjcxNTk3ODgsImlhdCI6MTc2NzE1OTc4OH0.FPyqzr7jlS9XaMGQ79WNpba8P_O7D8kL2YfHs3kC8eo;mobile;;;false;
58adba39-c14c-44bd-b2bb-d6eb1dd83965;b8c5a162-5141-422e-9924-dc0e8c333790;8fd99c35-cb9e-41bf-8bfa-420b52198fd7;2025-12-31 05:50:13.819192+00;navigation;dashboard;page_viewed;page;;/xcommodity;;USD;57552;;"{""current_route"":""/xcommodity"",""previous_route"":""/dashboard""}";/xcommodity;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/dashboard?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6ImFjYTFjZjYxNjY3MmJkODY3NzU3NDQ5YTU3MjRiY2VmIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY3NzY0NTg4LCJuYmYiOjE3NjcxNTk3ODgsImlhdCI6MTc2NzE1OTc4OH0.FPyqzr7jlS9XaMGQ79WNpba8P_O7D8kL2YfHs3kC8eo;mobile;;;false;
d9232f70-8d93-4a86-8ff5-dcfd0b772d6f;b8c5a162-5141-422e-9924-dc0e8c333790;67b083ee-29cc-4382-8c9c-eba19d9d9844;2025-12-31 16:41:15.901634+00;system;core;session_started;;;;;USD;;;"{""screen_height"":874,""screen_width"":402,""timezone"":""America/Chicago"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1""}";/user-management;;mobile;;;false;
1649b8d3-56f9-4446-bff3-334980127434;b8c5a162-5141-422e-9924-dc0e8c333790;67b083ee-29cc-4382-8c9c-eba19d9d9844;2025-12-31 16:41:15.953558+00;navigation;dashboard;page_viewed;page;;/user-management;;USD;;;"{""current_route"":""/user-management"",""previous_route"":""/user-management""}";/user-management;;mobile;;;false;
4420373c-d2de-4a15-9b22-80795a6b3fdc;b8c5a162-5141-422e-9924-dc0e8c333790;f6d3a962-5c47-41e2-ace2-279c82800d75;2025-12-31 16:41:17.255215+00;navigation;dashboard;page_viewed;page;;/user-management;;USD;;;"{""current_route"":""/user-management"",""previous_route"":""/user-management""}";/user-management;;mobile;;;false;
8f01beb1-accd-498c-960b-03348de88151;b8c5a162-5141-422e-9924-dc0e8c333790;f6d3a962-5c47-41e2-ace2-279c82800d75;2025-12-31 16:41:17.263478+00;system;core;session_started;;;;;USD;;;"{""screen_height"":874,""screen_width"":402,""timezone"":""America/Chicago"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1""}";/user-management;;mobile;;;false;
8b0bbd00-53a9-491a-a8c5-b796d686b40b;b8c5a162-5141-422e-9924-dc0e8c333790;6c17241e-ca47-40d2-89db-36b530cc7cc3;2025-12-31 21:24:32.286815+00;system;core;session_started;;;;;USD;;;"{""screen_height"":874,""screen_width"":402,""timezone"":""America/Chicago"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1""}";/auth;https://lovable.dev/;mobile;;;false;
b167535b-39db-4dc2-9a16-c8d7b1853fbe;b8c5a162-5141-422e-9924-dc0e8c333790;6c17241e-ca47-40d2-89db-36b530cc7cc3;2025-12-31 21:24:32.5534+00;navigation;dashboard;page_viewed;page;;/auth;;USD;;;"{""current_route"":""/auth"",""previous_route"":""/auth""}";/auth;https://lovable.dev/;mobile;;;false;
cd69235a-36f5-4f24-81d0-8d396918e81c;b8c5a162-5141-422e-9924-dc0e8c333790;6c17241e-ca47-40d2-89db-36b530cc7cc3;2025-12-31 21:24:33.175319+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;913;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;https://lovable.dev/;mobile;;;false;
85158cd4-692c-4311-86d0-daa697f87ca0;b8c5a162-5141-422e-9924-dc0e8c333790;6c17241e-ca47-40d2-89db-36b530cc7cc3;2025-12-31 21:24:52.150077+00;navigation;dashboard;page_viewed;page;;/xcommodity;;USD;19056;;"{""current_route"":""/xcommodity"",""previous_route"":""/dashboard""}";/xcommodity;https://lovable.dev/;mobile;;;false;
b89a6ab3-37ce-469f-a7c2-02f23d525abe;b8c5a162-5141-422e-9924-dc0e8c333790;1149ab5d-28c1-4953-945e-dfab3ae58c0a;2025-12-31 22:35:08.624105+00;navigation;dashboard;page_viewed;page;;/my-businesses;;USD;29907;;"{""current_route"":""/my-businesses"",""previous_route"":""/""}";/my-businesses;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6IjhkMGJlMTcxNjcxYmQ4N2IwODk3MjQyOTU3MTc3NTIwIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY3ODI0NTc5LCJuYmYiOjE3NjcyMTk3NzksImlhdCI6MTc2NzIxOTc3OX0._reaVNxNLSRygHupU420CO5x5alpQFI7_Zj9DnEVtZ8;desktop;;;false;
a8e700fb-f331-4f0a-a581-943975909dad;b8c5a162-5141-422e-9924-dc0e8c333790;1149ab5d-28c1-4953-945e-dfab3ae58c0a;2025-12-31 22:35:15.648036+00;navigation;dashboard;page_viewed;page;;/business/394a50fe-426c-4ed5-a999-39a1b95396c8;;USD;7374;;"{""current_route"":""/business/394a50fe-426c-4ed5-a999-39a1b95396c8"",""previous_route"":""/my-businesses""}";/business/394a50fe-426c-4ed5-a999-39a1b95396c8;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6IjhkMGJlMTcxNjcxYmQ4N2IwODk3MjQyOTU3MTc3NTIwIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY3ODI0NTc5LCJuYmYiOjE3NjcyMTk3NzksImlhdCI6MTc2NzIxOTc3OX0._reaVNxNLSRygHupU420CO5x5alpQFI7_Zj9DnEVtZ8;desktop;;;false;
323eb0c5-0956-4a85-a999-cd1264aca160;b8c5a162-5141-422e-9924-dc0e8c333790;1149ab5d-28c1-4953-945e-dfab3ae58c0a;2025-12-31 22:36:09.181707+00;navigation;dashboard;page_viewed;page;;/xcommodity;;USD;53163;;"{""current_route"":""/xcommodity"",""previous_route"":""/business/394a50fe-426c-4ed5-a999-39a1b95396c8""}";/xcommodity;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6IjhkMGJlMTcxNjcxYmQ4N2IwODk3MjQyOTU3MTc3NTIwIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY3ODI0NTc5LCJuYmYiOjE3NjcyMTk3NzksImlhdCI6MTc2NzIxOTc3OX0._reaVNxNLSRygHupU420CO5x5alpQFI7_Zj9DnEVtZ8;desktop;;;false;
1dd44ef1-c4ce-4adf-aca9-57bc3c9e8ae3;b8c5a162-5141-422e-9924-dc0e8c333790;1149ab5d-28c1-4953-945e-dfab3ae58c0a;2025-12-31 22:36:21.124243+00;navigation;dashboard;page_viewed;page;;/xcommodity/marketplace;;USD;12204;;"{""current_route"":""/xcommodity/marketplace"",""previous_route"":""/xcommodity""}";/xcommodity/marketplace;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6IjhkMGJlMTcxNjcxYmQ4N2IwODk3MjQyOTU3MTc3NTIwIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY3ODI0NTc5LCJuYmYiOjE3NjcyMTk3NzksImlhdCI6MTc2NzIxOTc3OX0._reaVNxNLSRygHupU420CO5x5alpQFI7_Zj9DnEVtZ8;desktop;;;false;
1b4f8471-d8c6-43d9-8543-3adeb4aed462;b8c5a162-5141-422e-9924-dc0e8c333790;1149ab5d-28c1-4953-945e-dfab3ae58c0a;2025-12-31 22:37:02.905709+00;navigation;dashboard;page_viewed;page;;/my-businesses;;USD;41627;;"{""current_route"":""/my-businesses"",""previous_route"":""/xcommodity/marketplace""}";/my-businesses;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6IjhkMGJlMTcxNjcxYmQ4N2IwODk3MjQyOTU3MTc3NTIwIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY3ODI0NTc5LCJuYmYiOjE3NjcyMTk3NzksImlhdCI6MTc2NzIxOTc3OX0._reaVNxNLSRygHupU420CO5x5alpQFI7_Zj9DnEVtZ8;desktop;;;false;
491ed606-2b9b-46d7-af1b-e1f95ff631d1;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 16:50:38.471791+00;navigation;tasks;page_viewed;page;;/tasks;;USD;123158;;"{""current_route"":""/tasks"",""previous_route"":""/""}";/tasks;;desktop;;;false;
f61eb37c-7835-4232-80bf-e800b740e1c6;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 16:51:05.03039+00;navigation;dashboard;page_viewed;page;;/deal-rooms;;USD;28653;;"{""current_route"":""/deal-rooms"",""previous_route"":""/tasks""}";/deal-rooms;;desktop;;;false;
845a6b8a-cfc8-4bb8-8ada-f95b101de967;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 16:51:09.358383+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;4125;;"{""current_route"":""/dashboard"",""previous_route"":""/deal-rooms""}";/dashboard;;desktop;;;false;
dc8d22c4-d7fd-400c-ac27-e45ecba547f5;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 16:51:30.343337+00;navigation;crm;page_viewed;page;;/crm;;USD;21037;;"{""current_route"":""/crm"",""previous_route"":""/dashboard""}";/crm;;desktop;;;false;
d0c3bcb5-6a88-446b-8e1e-168ecc06d601;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 16:52:55.027004+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;83550;;"{""current_route"":""/dashboard"",""previous_route"":""/crm""}";/dashboard;;desktop;;;false;
af6f706f-7196-48c6-806c-90ff9ed783f8;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 16:55:00.895258+00;navigation;dashboard;page_viewed;page;;/user-management;;USD;125779;;"{""current_route"":""/user-management"",""previous_route"":""/dashboard""}";/user-management;;desktop;;;false;
952d939f-7bd4-4f9a-be71-cf1749a3faaf;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 16:55:55.206718+00;navigation;dashboard;page_viewed;page;;/business-spawn;;USD;54707;;"{""current_route"":""/business-spawn"",""previous_route"":""/user-management""}";/business-spawn;;desktop;;;false;
57aae3ce-84e1-45ad-b302-2d20906f1ec7;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 17:25:06.215953+00;navigation;dashboard;page_viewed;page;;/deal-rooms;;USD;1746330;;"{""current_route"":""/deal-rooms"",""previous_route"":""/business-spawn""}";/deal-rooms;;desktop;;;false;
0f80d425-2f05-4ad2-960e-f743ae0b5e27;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 17:25:14.959529+00;navigation;dashboard;page_viewed;page;;/deal-rooms/new;;USD;13084;;"{""current_route"":""/deal-rooms/new"",""previous_route"":""/deal-rooms""}";/deal-rooms/new;;desktop;;;false;
b2047fb6-4758-424e-b4c3-8df66846e44d;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 17:59:52.891005+00;navigation;integrations;page_viewed;page;;/integrations;;USD;2075287;;"{""current_route"":""/integrations"",""previous_route"":""/deal-rooms/new""}";/integrations;;desktop;;;false;
1c8e3195-b8d6-4b68-af61-8028482c1412;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 18:55:11.216916+00;navigation;dashboard;page_viewed;page;;/user-management;;USD;3321282;;"{""current_route"":""/user-management"",""previous_route"":""/integrations""}";/user-management;;desktop;;;false;
f6357f60-5736-48d1-9bc1-908284047ea2;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 19:28:37.49452+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;258;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;;desktop;;;false;
fa6b8497-f008-48fc-baf3-48cf7a096e41;b8c5a162-5141-422e-9924-dc0e8c333790;932e3371-1da9-4fd4-b7bf-f7120b016687;2026-01-01 19:28:42.086335+00;navigation;dashboard;page_viewed;page;;/user-management;;USD;6031;;"{""current_route"":""/user-management"",""previous_route"":""/dashboard""}";/user-management;;desktop;;;false;
e4e35d5f-9946-4102-a1b1-633690fea4db;58704a4c-3ac5-41f4-aad4-2a89e468ab6a;9f28345e-4fc9-433b-bf82-530bca940b4e;2026-01-01 21:01:02.534199+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;880;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;;desktop;;;false;
07fd8116-6d7b-46ab-bf9c-90506a68b127;b8c5a162-5141-422e-9924-dc0e8c333790;1378e287-3c50-475b-9b51-ad16a05d853f;2026-01-03 06:35:08.585793+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;947;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;;mobile;;;false;
e0855337-95ea-4b3b-b8f9-d58eb6bad0b0;b8c5a162-5141-422e-9924-dc0e8c333790;a32498fa-13e6-420f-926c-7ae621ccb4d2;2026-01-03 08:44:36.633156+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;492;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;https://lovable.dev/;desktop;;;false;
f2759226-8431-4094-85ed-10cea83eb742;b8c5a162-5141-422e-9924-dc0e8c333790;a32498fa-13e6-420f-926c-7ae621ccb4d2;2026-01-03 08:44:39.285721+00;navigation;xodiak;page_viewed;page;;/xodiak;;USD;3116;;"{""current_route"":""/xodiak"",""previous_route"":""/dashboard""}";/xodiak;https://lovable.dev/;desktop;;;false;
4254bd1d-a0d3-4546-ab3d-440bdeb9ac9a;b8c5a162-5141-422e-9924-dc0e8c333790;a32498fa-13e6-420f-926c-7ae621ccb4d2;2026-01-03 08:44:55.470121+00;navigation;xodiak;page_viewed;page;;/xodiak/chain;;USD;16057;;"{""current_route"":""/xodiak/chain"",""previous_route"":""/xodiak""}";/xodiak/chain;https://lovable.dev/;desktop;;;false;
8ddcdb10-37f5-4391-839c-614813578554;b8c5a162-5141-422e-9924-dc0e8c333790;d500740b-c177-4eb6-a11d-d414eaeaf484;2026-01-03 09:01:37.049274+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;250;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6ImE2ODRmOWNjMzNjNjQ2NTY4OWQ2N2JkNzA5YWRmYWYzIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY4MDMzOTY2LCJuYmYiOjE3Njc0MjkxNjYsImlhdCI6MTc2NzQyOTE2Nn0.A4ES7zi1S6EiuJYUD2mvtvNL24s9WfHv0vFDTa6lR1k;desktop;;;false;
5d0c7562-3f9f-44ce-9079-7dda57b77741;b8c5a162-5141-422e-9924-dc0e8c333790;d500740b-c177-4eb6-a11d-d414eaeaf484;2026-01-03 09:01:45.911812+00;navigation;dashboard;page_viewed;page;;/user-management;;USD;9922;;"{""current_route"":""/user-management"",""previous_route"":""/dashboard""}";/user-management;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6ImE2ODRmOWNjMzNjNjQ2NTY4OWQ2N2JkNzA5YWRmYWYzIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY4MDMzOTY2LCJuYmYiOjE3Njc0MjkxNjYsImlhdCI6MTc2NzQyOTE2Nn0.A4ES7zi1S6EiuJYUD2mvtvNL24s9WfHv0vFDTa6lR1k;desktop;;;false;
98117a01-ebbc-484f-a8a0-703e0d7ced26;b8c5a162-5141-422e-9924-dc0e8c333790;d500740b-c177-4eb6-a11d-d414eaeaf484;2026-01-03 09:01:58.960969+00;navigation;xodiak;page_viewed;page;;/xodiak;;USD;12783;;"{""current_route"":""/xodiak"",""previous_route"":""/user-management""}";/xodiak;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6ImE2ODRmOWNjMzNjNjQ2NTY4OWQ2N2JkNzA5YWRmYWYzIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY4MDMzOTY2LCJuYmYiOjE3Njc0MjkxNjYsImlhdCI6MTc2NzQyOTE2Nn0.A4ES7zi1S6EiuJYUD2mvtvNL24s9WfHv0vFDTa6lR1k;desktop;;;false;
72aebeaf-39e1-42ce-8b5c-2105bc69de34;b8c5a162-5141-422e-9924-dc0e8c333790;d500740b-c177-4eb6-a11d-d414eaeaf484;2026-01-03 09:02:18.105996+00;navigation;xodiak;page_viewed;page;;/xodiak/chain;;USD;19371;;"{""current_route"":""/xodiak/chain"",""previous_route"":""/xodiak""}";/xodiak/chain;https://9eb4fb51-331f-4c3e-bbd2-12bd5e26ea30.lovableproject.com/?__lovable_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNE1YWDlDdENDNVo4aDdUVXlJSU9kNnc2ZldjMiIsInByb2plY3RfaWQiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJub25jZSI6ImE2ODRmOWNjMzNjNjQ2NTY4OWQ2N2JkNzA5YWRmYWYzIiwiaXNzIjoibG92YWJsZS1hcGkiLCJzdWIiOiI5ZWI0ZmI1MS0zMzFmLTRjM2UtYmJkMi0xMmJkNWUyNmVhMzAiLCJhdWQiOlsibG92YWJsZS1hcHAiXSwiZXhwIjoxNzY4MDMzOTY2LCJuYmYiOjE3Njc0MjkxNjYsImlhdCI6MTc2NzQyOTE2Nn0.A4ES7zi1S6EiuJYUD2mvtvNL24s9WfHv0vFDTa6lR1k;desktop;;;false;
e221d905-8ffd-4bd3-8204-438b59af7f54;b8c5a162-5141-422e-9924-dc0e8c333790;8a9d0381-066c-45a9-952e-c723cd888436;2026-01-03 09:57:19.08269+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;2422795;;"{""current_route"":""/dashboard"",""previous_route"":""/xodiak/chain""}";/dashboard;https://lovable.dev/;desktop;;;false;
0d30984d-6dbf-45b3-993f-44f792bd5782;b8c5a162-5141-422e-9924-dc0e8c333790;ee61264f-1870-40d5-bda2-4daf9d438a09;2026-01-03 16:38:50.990949+00;navigation;dashboard;page_viewed;page;;/dashboard;;USD;907;;"{""current_route"":""/dashboard"",""previous_route"":""/auth""}";/dashboard;https://lovable.dev/;mobile;;;false;
