id;hubspot_company_id;name;domain;industry;address;city;state;zip;phone;website;raw_properties;created_at;updated_at;synced_at
0a67aa12-8d3a-4b33-9bd7-f833a0f69ffa;285008427757;SteeleHarbour Capital Partners;steeleharbour.com;INVESTMENT_MANAGEMENT;1775 Tysons Boulevard;Tysons;Virginia;22102;;steeleharbour.com;"{""address"":""1775 Tysons Boulevard"",""city"":""Tysons"",""createdate"":""2026-02-05T09:49:19.196Z"",""domain"":""steeleharbour.com"",""hs_lastmodifieddate"":""2026-02-05T09:49:19.609Z"",""hs_object_id"":""285008427757"",""industry"":""INVESTMENT_MANAGEMENT"",""name"":""SteeleHarbour Capital Partners"",""phone"":null,""state"":""Virginia"",""website"":""steeleharbour.com"",""zip"":""22102""}";2026-02-05 09:49:21.290522+00;2026-02-05 09:49:21.290522+00;2026-02-05 09:49:21.17+00
62584b36-3409-4e89-80dc-a26f1457ef40;284317339323;Assemble;assemble.management;CONSTRUCTION;;Manhattan Beach;CA;;	+13108505510;https://www.assemble.management;"{""address"":null,""city"":""Manhattan Beach"",""createdate"":""2026-02-05T09:58:08.295Z"",""domain"":""assemble.management"",""hs_lastmodifieddate"":""2026-02-05T09:58:08.841Z"",""hs_object_id"":""284317339323"",""industry"":""CONSTRUCTION"",""name"":""Assemble"",""phone"":""+13108505510"",""state"":""CA"",""website"":""https://www.assemble.management"",""zip"":null}";2026-02-05 09:58:10.737349+00;2026-02-05 09:58:10.737349+00;2026-02-05 09:58:10.286+00
e52c1593-68a2-478e-bad3-8459b7544ec9;282866348782;;snsrealtygroup.com;;;;;;	+17736651900;snsrealtygroup.com;"{""address"":null,""city"":null,""createdate"":""2026-02-05T15:58:23.413Z"",""domain"":""snsrealtygroup.com"",""hs_lastmodifieddate"":""2026-02-05T15:58:23.917Z"",""hs_object_id"":""282866348782"",""industry"":null,""name"":null,""phone"":""+17736651900"",""state"":null,""website"":""snsrealtygroup.com"",""zip"":null}";2026-02-05 15:58:26.497966+00;2026-02-05 15:58:26.497966+00;2026-02-05 15:58:26.376+00
d3a4d053-37ae-4e5f-82c1-bb2c94d56aa3;284396200655;MEC Contractors-Engineers;meconstruction.com;;7607 Coral Drive;Melbourne;Florida;32904;;meconstruction.com;"{""address"":""7607 Coral Drive"",""city"":""Melbourne"",""createdate"":""2026-02-05T18:37:34.122Z"",""domain"":""meconstruction.com"",""hs_lastmodifieddate"":""2026-02-05T18:37:34.616Z"",""hs_object_id"":""284396200655"",""industry"":null,""name"":""MEC Contractors-Engineers"",""phone"":null,""state"":""Florida"",""website"":""meconstruction.com"",""zip"":""32904""}";2026-02-05 18:37:35.99402+00;2026-02-05 18:37:35.99402+00;2026-02-05 18:37:35.888+00
64c27d6f-5ce4-429e-a3b7-a75e0bdeed5f;285445666493;;procoretech.com;;;;;;;procoretech.com;"{""address"":null,""city"":null,""createdate"":""2026-02-05T18:37:34.122Z"",""domain"":""procoretech.com"",""hs_lastmodifieddate"":""2026-02-05T18:37:34.584Z"",""hs_object_id"":""285445666493"",""industry"":null,""name"":null,""phone"":null,""state"":null,""website"":""procoretech.com"",""zip"":null}";2026-02-05 18:37:37.549106+00;2026-02-05 18:37:37.549106+00;2026-02-05 18:37:37.08+00
50960f2a-413e-4f65-92e9-7a6cbc96bf1a;285277688511;MEC General Contractors;mec-gc.com;CONSTRUCTION;7607 Coral Drive;Melbourne;Florida;32904;;mec-gc.com;"{""address"":""7607 Coral Drive"",""city"":""Melbourne"",""createdate"":""2026-02-05T18:41:11.479Z"",""domain"":""mec-gc.com"",""hs_lastmodifieddate"":""2026-02-05T18:41:11.896Z"",""hs_object_id"":""285277688511"",""industry"":""CONSTRUCTION"",""name"":""MEC General Contractors"",""phone"":null,""state"":""Florida"",""website"":""mec-gc.com"",""zip"":""32904""}";2026-02-05 18:41:13.36318+00;2026-02-05 18:41:13.36318+00;2026-02-05 18:41:13.231+00
58da5659-f7f9-444e-a5fd-7f33c1ba6651;285499649779;Multifamily Leadership;multifamilyleadership.com;PUBLISHING;20885 North 90th Place;Scottsdale;Arizona;85255;;multifamilyleadership.com;"{""address"":""20885 North 90th Place"",""city"":""Scottsdale"",""createdate"":""2026-02-05T19:15:13.147Z"",""domain"":""multifamilyleadership.com"",""hs_lastmodifieddate"":""2026-02-05T19:15:13.568Z"",""hs_object_id"":""285499649779"",""industry"":""PUBLISHING"",""name"":""Multifamily Leadership"",""phone"":null,""state"":""Arizona"",""website"":""multifamilyleadership.com"",""zip"":""85255""}";2026-02-05 19:15:15.426419+00;2026-02-05 19:15:15.426419+00;2026-02-05 19:15:14.938+00
dbff538d-289e-411c-914f-8a7a7ff4f5e5;291686332092;;kolterhospitality.com;;;;;;	+15616829500;kolterhospitality.com;"{""address"":null,""city"":null,""createdate"":""2026-02-11T20:59:08.741Z"",""domain"":""kolterhospitality.com"",""hs_lastmodifieddate"":""2026-02-11T20:59:09.258Z"",""hs_object_id"":""291686332092"",""industry"":null,""name"":null,""phone"":""+15616829500"",""state"":null,""website"":""kolterhospitality.com"",""zip"":null}";2026-02-11 20:59:10.542132+00;2026-02-11 20:59:10.542132+00;2026-02-11 20:59:10.383+00
88653a77-6ca2-4832-b055-5933fb6c049f;291099344628;Tavros;tavroscapital.com;REAL_ESTATE;27 West 24th Street;New York;New York;10010;;tavroscapital.com;"{""address"":""27 West 24th Street"",""city"":""New York"",""createdate"":""2026-02-11T08:50:07.497Z"",""domain"":""tavroscapital.com"",""hs_lastmodifieddate"":""2026-02-11T12:45:29.094Z"",""hs_object_id"":""291099344628"",""industry"":""REAL_ESTATE"",""name"":""Tavros"",""phone"":null,""state"":""New York"",""website"":""tavroscapital.com"",""zip"":""10010""}";2026-02-11 22:28:21.362904+00;2026-02-11 22:28:21.362904+00;2026-02-11 22:28:20.825+00
47604d5d-fd6e-49c5-9fb6-c501f4e6b233;291101506254;Hazelview Investments;hazelview.com;REAL_ESTATE;1133 Yonge Street;Toronto;Ontario;M4T 2Y7;;hazelview.com;"{""address"":""1133 Yonge Street"",""city"":""Toronto"",""createdate"":""2026-02-11T09:48:38.875Z"",""domain"":""hazelview.com"",""hs_lastmodifieddate"":""2026-02-11T13:46:09.969Z"",""hs_object_id"":""291101506254"",""industry"":""REAL_ESTATE"",""name"":""Hazelview Investments"",""phone"":null,""state"":""Ontario"",""website"":""hazelview.com"",""zip"":""M4T 2Y7""}";2026-02-12 00:09:52.305988+00;2026-02-12 00:09:52.305988+00;2026-02-12 00:09:52.147+00
42a6610c-413b-4f1b-b68f-842c2702eeaa;291100785346;JDM Group Company;jdmgroupcompany.com;MANAGEMENT_CONSULTING;;Houston;Texas;77002;	+17134595699;https://jdmgroupcompany.com;"{""address"":null,""city"":""Houston"",""createdate"":""2026-02-11T09:09:30.857Z"",""domain"":""jdmgroupcompany.com"",""hs_lastmodifieddate"":""2026-02-11T12:45:25.962Z"",""hs_object_id"":""291100785346"",""industry"":""MANAGEMENT_CONSULTING"",""name"":""JDM Group Company"",""phone"":""+17134595699"",""state"":""Texas"",""website"":""https://jdmgroupcompany.com"",""zip"":""77002""}";2026-02-12 02:26:16.087993+00;2026-02-12 02:26:16.087993+00;2026-02-12 02:26:15.611+00
eae495f7-b34e-4966-8f34-679f39954b42;292038602470;PPG;prosperpg.com;COMMERCIAL_REAL_ESTATE;70 Lafayette Street;New York;New York;10013;	+13473417415;https://www.prosperpg.com;"{""address"":""70 Lafayette Street"",""city"":""New York"",""createdate"":""2026-02-12T08:09:57.370Z"",""domain"":""prosperpg.com"",""hs_lastmodifieddate"":""2026-02-12T08:09:57.676Z"",""hs_object_id"":""292038602470"",""industry"":""COMMERCIAL_REAL_ESTATE"",""name"":""PPG"",""phone"":""+13473417415"",""state"":""New York"",""website"":""https://www.prosperpg.com"",""zip"":""10013""}";2026-02-12 08:10:00.009106+00;2026-02-12 08:10:00.009106+00;2026-02-12 08:09:59.858+00
e14d5a18-53c2-4a71-8566-6e6450a7afcf;292450813645;Richman Property Services;richmanmgt.com;CONSUMER_SERVICES;;;Florida;;	+18132620401;richmanmgt.com;"{""address"":null,""city"":null,""createdate"":""2026-02-12T16:45:16.125Z"",""domain"":""richmanmgt.com"",""hs_lastmodifieddate"":""2026-02-12T16:45:19.518Z"",""hs_object_id"":""292450813645"",""industry"":""CONSUMER_SERVICES"",""name"":""Richman Property Services"",""phone"":""+18132620401"",""state"":""Florida"",""website"":""richmanmgt.com"",""zip"":null}";2026-02-12 16:45:22.103469+00;2026-02-12 16:45:22.103469+00;2026-02-12 16:45:21.928+00
47ad61ac-ef17-45c0-989c-4463d6517694;291698311904;Strawberry Brand Studio;strawberrystudio.co;DESIGN;3350 Virginia Street;Miami;Florida;33133;;strawberrystudio.co;"{""address"":""3350 Virginia Street"",""city"":""Miami"",""createdate"":""2026-02-12T18:09:02.275Z"",""domain"":""strawberrystudio.co"",""hs_lastmodifieddate"":""2026-02-12T18:09:02.584Z"",""hs_object_id"":""291698311904"",""industry"":""DESIGN"",""name"":""Strawberry Brand Studio"",""phone"":null,""state"":""Florida"",""website"":""strawberrystudio.co"",""zip"":""33133""}";2026-02-12 18:09:05.427493+00;2026-02-12 18:09:05.427493+00;2026-02-12 18:09:04.975+00
cc1a37c1-5ddd-4840-b80a-1a660c9cfa9b;292619451098;;leedsres.com;REAL_ESTATE;;;;;;leedsres.com;"{""address"":null,""city"":null,""createdate"":""2026-02-12T18:42:08.815Z"",""domain"":""leedsres.com"",""hs_lastmodifieddate"":""2026-02-12T18:42:09.303Z"",""hs_object_id"":""292619451098"",""industry"":""REAL_ESTATE"",""name"":null,""phone"":null,""state"":null,""website"":""leedsres.com"",""zip"":null}";2026-02-12 18:42:12.427247+00;2026-02-12 18:42:12.427247+00;2026-02-12 18:42:11.966+00
f59e70a9-48ad-4fad-a0a8-5a94e558c78c;293169608432;Bay Heights Capital;bayheightscap.com;COMMERCIAL_REAL_ESTATE;3050 Grand Avenue;Miami;Florida;33133;	+18663165300;https://www.bayheightscap.com;"{""address"":""3050 Grand Avenue"",""city"":""Miami"",""createdate"":""2026-02-13T08:06:45.467Z"",""domain"":""bayheightscap.com"",""hs_lastmodifieddate"":""2026-02-13T08:06:46.011Z"",""hs_object_id"":""293169608432"",""industry"":""COMMERCIAL_REAL_ESTATE"",""name"":""Bay Heights Capital"",""phone"":""+18663165300"",""state"":""Florida"",""website"":""https://www.bayheightscap.com"",""zip"":""33133""}";2026-02-13 08:06:47.837202+00;2026-02-13 08:06:47.837202+00;2026-02-13 08:06:47.687+00
1cec050d-be3f-4de1-9192-314d7bd3f00b;293928956626;CTC Residential;ctcresidential.com;CONSTRUCTION;854 Sprucewood Lane;Houston;Texas;77024;	+17135694818;https://ctcresidential.com;"{""address"":""854 Sprucewood Lane"",""city"":""Houston"",""createdate"":""2026-02-13T21:31:34.821Z"",""domain"":""ctcresidential.com"",""hs_lastmodifieddate"":""2026-02-13T21:31:35.471Z"",""hs_object_id"":""293928956626"",""industry"":""CONSTRUCTION"",""name"":""CTC Residential"",""phone"":""+17135694818"",""state"":""Texas"",""website"":""https://ctcresidential.com"",""zip"":""77024""}";2026-02-13 21:31:37.510051+00;2026-02-13 21:31:37.510051+00;2026-02-13 21:31:37.066+00
9558ad44-9379-4fd5-9e77-678a58e52883;295562712799;MICL;micl.com;CONSTRUCTION;;;;;	+912242464246;https://www.micl.com;"{""address"":null,""city"":null,""createdate"":""2026-02-16T08:04:11.750Z"",""domain"":""micl.com"",""hs_lastmodifieddate"":""2026-02-16T08:04:12.203Z"",""hs_object_id"":""295562712799"",""industry"":""CONSTRUCTION"",""name"":""MICL"",""phone"":""+912242464246"",""state"":null,""website"":""https://www.micl.com"",""zip"":null}";2026-02-16 08:04:15.758698+00;2026-02-16 08:04:15.758698+00;2026-02-16 08:04:15.634+00
95bd671b-9dbb-4673-a949-8632578a82b6;294567188176;Ascendra Capital;ascendracap.com;FINANCIAL_SERVICES;9242 Beverly Boulevard;New York;NY;90210;	+1 305-374-3434;https://www.ascendracap.com;"{""address"":""9242 Beverly Boulevard"",""city"":""New York"",""createdate"":""2026-02-16T08:12:04.195Z"",""domain"":""ascendracap.com"",""hs_lastmodifieddate"":""2026-02-16T08:12:04.767Z"",""hs_object_id"":""294567188176"",""industry"":""FINANCIAL_SERVICES"",""name"":""Ascendra Capital"",""phone"":""+1 305-374-3434"",""state"":""NY"",""website"":""https://www.ascendracap.com"",""zip"":""90210""}";2026-02-16 08:12:06.90465+00;2026-02-16 08:12:06.90465+00;2026-02-16 08:12:06.449+00
32c087e1-e811-4abc-9848-0c9bcca0bd38;296232250089;Whitecap;whitecapprojects.com;CONSTRUCTION;;;CA;10019;	+13104761264;https://www.whitecapprojects.com;"{""address"":null,""city"":null,""createdate"":""2026-02-16T08:56:42.235Z"",""domain"":""whitecapprojects.com"",""hs_lastmodifieddate"":""2026-02-16T08:56:42.776Z"",""hs_object_id"":""296232250089"",""industry"":""CONSTRUCTION"",""name"":""Whitecap"",""phone"":""+13104761264"",""state"":""CA"",""website"":""https://www.whitecapprojects.com"",""zip"":""10019""}";2026-02-16 08:56:44.889279+00;2026-02-16 08:56:44.889279+00;2026-02-16 08:56:44.438+00
b34fe9f2-f7ef-4c81-87d5-1049bacb9948;295984931547;Harbert South Bay;harbert.net;Real Estate Development;;Greenbelt;Alabama;20770;	+12059875500;https://harbert.net;"{""address"":null,""city"":""Greenbelt"",""createdate"":""2026-02-16T10:26:37.370Z"",""domain"":""harbert.net"",""hs_lastmodifieddate"":""2026-02-16T10:26:37.828Z"",""hs_object_id"":""295984931547"",""industry"":""Real Estate Development"",""name"":""Harbert South Bay"",""phone"":""+12059875500"",""state"":""Alabama"",""website"":""https://harbert.net"",""zip"":""20770""}";2026-02-16 10:26:39.609699+00;2026-02-16 10:26:39.609699+00;2026-02-16 10:26:39.451+00
506904d7-c7f6-4720-8e04-5885eab45790;296442014452;DaGrosa Capital Partners;dagrosacp.com;CAPITAL_MARKETS;3011 Ponce de Leon;Miami;Florida;33134;	+17866623114;https://dagrosacp.com;"{""address"":""3011 Ponce de Leon"",""city"":""Miami"",""createdate"":""2026-02-16T10:40:45.244Z"",""domain"":""dagrosacp.com"",""hs_lastmodifieddate"":""2026-02-16T10:40:45.774Z"",""hs_object_id"":""296442014452"",""industry"":""CAPITAL_MARKETS"",""name"":""DaGrosa Capital Partners"",""phone"":""+17866623114"",""state"":""Florida"",""website"":""https://dagrosacp.com"",""zip"":""33134""}";2026-02-16 10:40:47.344346+00;2026-02-16 10:40:47.344346+00;2026-02-16 10:40:47.207+00
2be09010-2fad-4431-abcf-57e07e9a528a;294567192253;Aventine Development;aventinedev.com;;;Deerfield Beach;FL;;	+19542813858;https://aventinedev.com;"{""address"":null,""city"":""Deerfield Beach"",""createdate"":""2026-02-16T10:44:17.432Z"",""domain"":""aventinedev.com"",""hs_lastmodifieddate"":""2026-02-16T10:44:17.841Z"",""hs_object_id"":""294567192253"",""industry"":null,""name"":""Aventine Development"",""phone"":""+19542813858"",""state"":""FL"",""website"":""https://aventinedev.com"",""zip"":null}";2026-02-16 10:44:20.194407+00;2026-02-16 10:44:20.194407+00;2026-02-16 10:44:19.655+00
