id;agent_id;agent_slug;external_platform;activity_type;activity_data;target_contact_id;target_company_id;target_deal_id;outcome_type;outcome_value;attributed_to_user_id;deal_room_id;synced_to_hubspot;hubspot_sync_id;created_at;hubspot_sync_error
533ac21e-25ba-4d86-9b58-36ef7b88e8a7;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""tishmanspeyer.com"",""company_name"":""Tishman Speyer"",""confidence"":85,""priority"":""high"",""signal_title"":""Tishman Speyer Acquires $125M Multifamily Property in South Florida"",""source_url"":""https://commercialobserver.com/2025/10/tishman-speyer-park-bell-at-broken-sound-boca/"",""talking_point"":""Congratulations on the Park Bell acquisition in Boca Raton. As you expand your South Florida portfolio, smart building technology could help optimize operations across your growing multifamily assets.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 14:08:39.338579+00;
7ae31d3a-45b5-477c-b58a-55a8772f8406;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""relatedgroup.com"",""company_name"":""Related Group"",""confidence"":85,""priority"":""high"",""signal_title"":""South Bank Residences $150M Project in Permit Review"",""source_url"":""https://www.jaxdailyrecord.com/news/2026/jan/12/downtown-jacksonville-south-bank-residences-in-permit-review-at-150-million/"",""talking_point"":""I saw Related Group's South Bank Residences project just entered permit review in Jacksonville. With a $150M investment, this would be an ideal opportunity to integrate smart building solutions from the ground up.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 14:09:51.306054+00;
cd8b30f9-d083-47e9-8d09-bfddb1a6f3ac;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""lightstonegroup.com"",""company_name"":""Lightstone"",""confidence"":85,""priority"":""high"",""signal_title"":""714-Unit Complex Construction Underway in Bronx"",""source_url"":""https://newyorkyimby.com/2025/01/excavation-underway-for-714-unit-complex-at-355-exterior-street-in-mott-haven-the-bronx.html"",""talking_point"":""I saw Lightstone broke ground on the 714-unit Bronx project - with a development this size, have you considered how smart building solutions could optimize operations and tenant experience?""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 14:11:04.443618+00;
7896115a-1169-4d3b-a5fb-e73fdb3fc98f;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""cityclubapartments.com"",""company_name"":""City Club Apartments"",""confidence"":82,""priority"":""HIGH"",""signal_title"":""SomeraRoad Inc. Acquisition Following Foreclosure"",""source_url"":""https://www.bizjournals.com/kansascity/news/2025/09/02/city-club-apartments-acquisition-someraroads.html"",""talking_point"":""Congratulations on SomeraRoad's recent acquisition of your property portfolio. New ownership often brings fresh capital and modernization initiatives - I'd love to discuss how The View Pro's smart building solutions could support your investment strategy and operational efficiency goals.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 14:12:10.027229+00;
e3e39e2a-8bda-4cd3-b76f-cf2df601ec03;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""bozzuto.com"",""company_name"":""Bozzuto"",""confidence"":85,""priority"":""high"",""signal_title"":""Bozzuto Files Permit for 402-Unit Alexandria Tower"",""source_url"":""https://www.bizjournals.com/washington/news/2025/04/09/alexandria-mark-center-apartments-bozzuto-stewart.html"",""talking_point"":""Congratulations on the Alexandria project approval - we help developers like you integrate smart building solutions from day one""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 14:13:18.221042+00;
70d522e9-d774-4573-8d86-35060d2b1416;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""gables.com"",""company_name"":""Gables Residential"",""confidence"":85,""priority"":""high"",""signal_title"":""Joint Venture for 243-Unit Luxury Development in Colorado"",""source_url"":""https://investors.tollbrothers.com/news-and-events/press-releases/2025/07-02-2025-213052926"",""talking_point"":""Congratulations on the Gables Angeline project with Toll Brothers. Given the luxury positioning and 2027 timeline, this could be perfect for implementing smart building solutions that differentiate the property and optimize operations.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 14:14:52.138262+00;
5a1c322c-a71e-456e-97c5-5d5860539db4;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""lennar.com"",""company_name"":""Lennar"",""confidence"":85,""priority"":""high"",""signal_title"":""Lennar Filed 1,210 Residential Permits in San Antonio (2025)"",""source_url"":""https://www.bizjournals.com/sanantonio/news/2026/01/02/san-antonio-homebuilding-dominated-by-lennar.html"",""talking_point"":""I saw Lennar filed over 1,200 permits in San Antonio last year - that's impressive scale. With that many projects in your pipeline, how are you managing construction oversight and future building operations across your portfolio?""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 20:03:22.752636+00;
cb409f0c-2978-448a-b7bb-a1e6e8030f47;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""drhorton.com"",""company_name"":""D.R. Horton, Inc."",""confidence"":90,""priority"":""high"",""signal_title"":""Building Permits Issued in Glendale, AZ"",""source_url"":""https://www.glendaleaz.gov/files/assets/city/v/1/development-services/documents/permit-reports/2026-january-2-hnbp.pdf"",""talking_point"":""I noticed D.R. Horton just received building permits in Glendale - are you exploring smart building solutions for these new developments?""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 20:04:34.703293+00;
ee397e68-aacd-44aa-8f08-aef285052e90;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""kbhome.com"",""company_name"":""KB Home"",""confidence"":85,""priority"":""high"",""signal_title"":""KB Home Acquires 38.6 Acres in Las Vegas for 299-Home Development"",""source_url"":""https://www.reviewjournal.com/business/housing/new-community-in-las-vegas-planned-for-3500-homes-bags-first-land-sale-to-builder-3605778/"",""talking_point"":""Congratulations on the Las Vegas expansion! With 299 new homes planned, this could be the perfect opportunity to integrate smart building solutions from day one.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 20:05:53.96865+00;
5e03f90c-b163-4ec1-b4e7-aca08721318c;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""tishmanspeyer.com"",""company_name"":""Tishman Speyer"",""confidence"":85,""priority"":""high"",""signal_title"":""Tishman Speyer Doubles Down on South Florida With $125M Multifamily Purchase"",""source_url"":""https://commercialobserver.com/2025/10/tishman-speyer-park-bell-at-broken-sound-boca/"",""talking_point"":""Congratulations on the $125M Park Bell acquisition in Boca Raton! As you integrate this property into your portfolio, we'd love to discuss how our smart building solutions can optimize operations and tenant experience across your Florida assets.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 20:07:00.624034+00;
cb13f502-85ca-459b-b852-24a3e60d74d1;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""relatedgroup.com"",""company_name"":""Related Group"",""confidence"":85,""priority"":""high"",""signal_title"":""South Bank Residences $150M Project in Permit Review"",""source_url"":""https://www.jaxdailyrecord.com/news/2026/jan/12/downtown-jacksonville-south-bank-residences-in-permit-review-at-150-million/"",""talking_point"":""I saw Related Group's South Bank Residences project just entered permit review in Jacksonville. With a $150M investment, this could be perfect timing to discuss how our smart building solutions can maximize operational efficiency from day one.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 20:08:20.153745+00;
af0c7e02-3632-4663-917e-6fbabf0b1833;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""lightstonegroup.com"",""company_name"":""Lightstone"",""confidence"":85,""priority"":""high"",""signal_title"":""714-Unit Complex Construction Underway in Bronx"",""source_url"":""https://newyorkyimby.com/2025/01/excavation-underway-for-714-unit-complex-at-355-exterior-street-in-mott-haven-the-bronx.html"",""talking_point"":""I saw Lightstone just broke ground on the 714-unit Mott Haven project - that's exactly the type of large-scale development where our smart building solutions can maximize operational efficiency and tenant satisfaction from day one.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 20:09:36.636445+00;
1ff810a7-b7ef-4c80-81dc-6ba8b31a99f9;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""bozzuto.com"",""company_name"":""Bozzuto"",""confidence"":90,""priority"":""high"",""signal_title"":""$1B Investment Program with Invesco Real Estate"",""source_url"":""https://www.bozzuto.com/news/2025/invesco-real-estate-and-bozzuto-establish-investment-program-with-1b-deployment-capacity-for-east-coast-multifamily-assets/"",""talking_point"":""Congratulations on the $1B Invesco partnership! With this scale of portfolio expansion, our smart building solutions could help optimize operations and tenant experience across your new acquisitions.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 20:11:58.504565+00;
9f1bf25d-df13-4755-8e93-5078a92bf6c9;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""gables.com"",""company_name"":""Gables Residential"",""confidence"":85,""priority"":""high"",""signal_title"":""Joint Venture for 243-Unit Luxury Development in Colorado"",""source_url"":""https://www.bizjournals.com/denver/news/2025/07/07/toll-brothers-gables-residential-littleton-housing.html"",""talking_point"":""Congratulations on the Gables Angeline joint venture with Toll Brothers. As you expand into the Colorado luxury market, our smart building solutions could help differentiate this 243-unit community and optimize operations from day one.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-11 20:13:24.276238+00;
c8eaf638-ed9e-40b6-bbdd-736d66d8913d;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""lennar.com"",""company_name"":""Lennar"",""confidence"":95,""priority"":""high"",""signal_title"":""Lennar Completes Major Acquisition of Rausch Coleman Homes"",""source_url"":""https://investors.lennar.com/press-releases/2025/02-10-2025-221132680"",""talking_point"":""Congratulations on the Rausch Coleman acquisition! With 5,300+ new homes in your portfolio, we'd love to discuss how our smart building solutions can help standardize operations and maximize efficiency across your expanded footprint.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:03:38.28072+00;
a62e59cb-a98f-4771-b6d6-a063a166739f;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""drhorton.com"",""company_name"":""D.R. Horton, Inc."",""confidence"":75,""priority"":""MEDIUM"",""signal_title"":""Land Acquisitions in Guilford/Alamance Counties"",""source_url"":""https://www.bizjournals.com/triad/news/2025/12/11/land-sales-dec-5-2025-dr-horton-alamance-guilford.html"",""talking_point"":""I noticed D.R. Horton recently acquired land in Guilford and Alamance counties for new development projects. With your expansion into new markets, this could be an ideal time to discuss how smart building technology can differentiate your properties and attract tech-savvy buyers.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:04:45.839192+00;
e4cf8c10-930c-4aca-be61-4a341508edd0;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""kbhome.com"",""company_name"":""KB Home"",""confidence"":85,""priority"":""high"",""signal_title"":""KB Home Names Robert McGibney as New CEO"",""source_url"":""https://www.gurufocus.com/news/8560588/kb-home-names-robert-mcgibney-chief-executive-officer"",""talking_point"":""Congratulations on Robert McGibney's appointment as CEO! New leadership often brings fresh perspectives on technology investments. I'd love to share how The View Pro's smart building solutions have helped other homebuilders like KB Home optimize operations and enhance the customer experience.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:06:07.501426+00;
b2339082-1879-4be2-b58b-7a7ccd31e1cb;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""tishmanspeyer.com"",""company_name"":""Tishman Speyer"",""confidence"":80,""priority"":""HIGH"",""signal_title"":""ACQUISITION - $125M Multifamily Purchase in South Florida"",""source_url"":""https://commercialobserver.com/2025/10/tishman-speyer-park-bell-at-broken-sound-boca/"",""talking_point"":""Congratulations on your recent $125M acquisition of Park Bell at Broken Sound in Boca Raton. As you expand your multifamily portfolio in South Florida, our smart building solutions could help optimize operations and tenant experience across your growing portfolio.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:07:30.052276+00;
2c6c3e16-1c08-480b-b1f4-10b768432273;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""relatedgroup.com"",""company_name"":""Related Group"",""confidence"":80,""priority"":""high"",""signal_title"":""62-Story Luxury Condo Tower Permit Filed in Sunny Isles"",""source_url"":""https://lsnpartners.com/plans-revealed-for-related-dezer-and-bhs-sunny-isles-luxury-condo-tower/"",""talking_point"":""Saw you just filed permits for the 62-story Sunny Isles tower - luxury developments like this are perfect candidates for our smart building solutions to enhance resident experience and operational efficiency.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:08:51.074931+00;
a9548fe8-3442-42ec-b308-e92b05e3d5fd;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""lightstonegroup.com"",""company_name"":""Lightstone"",""confidence"":85,""priority"":""high"",""signal_title"":""714-Unit Complex Construction Underway in Bronx"",""source_url"":""https://newyorkyimby.com/2025/01/excavation-underway-for-714-unit-complex-at-355-exterior-street-in-mott-haven-the-bronx.html"",""talking_point"":""I saw Lightstone broke ground on the 714-unit complex in the Bronx. With a project that size, have you considered how smart building technology could optimize operations and tenant experience from day one?""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:09:59.855869+00;
dd436d63-d026-4f06-a6b5-8915cb03c0f6;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""cityclubapartments.com"",""company_name"":""City Club Apartments"",""confidence"":85,""priority"":""high"",""signal_title"":""SomeraRoad Acquires City Club Apartments Property Following Foreclosure"",""source_url"":""https://www.bizjournals.com/kansascity/news/2025/09/02/city-club-apartments-acquisition-someraroads.html"",""talking_point"":""Congratulations on SomeraRoad's recent acquisition of the Kansas City property. As you work to stabilize and improve operations, our smart building solutions could help optimize energy efficiency and tenant experience.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:11:05.519137+00;
fac0d378-a2f9-4c61-8071-69ee94dd4438;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""bozzuto.com"",""company_name"":""Bozzuto"",""confidence"":85,""priority"":""high"",""signal_title"":""Bozzuto Acquires 454-Unit Property in Northern Virginia"",""source_url"":""https://www.bozzuto.com/news/2025/bozzuto-and-invesco-real-estate-advance-1-billion-investment-program-with-northern-virginia-acquisition/"",""talking_point"":""Congratulations on the Ashton at Dulles Corner acquisition! As you plan the property upgrades, our smart building solutions could help maximize NOI and resident satisfaction at your new Northern Virginia asset.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:12:25.244797+00;
3b43d00b-1694-489b-b810-8777665a12b1;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""gables.com"",""company_name"":""Gables Residential"",""confidence"":85,""priority"":""high"",""signal_title"":""Joint Venture for 243-Unit Colorado Development"",""source_url"":""https://www.globenewswire.com/news-release/2025/07/02/3109549/1924/en/Toll-Brothers-Apartment-Living-and-Gables-Residential-Announce-Joint-Venture-to-Develop-243-Unit-Luxury-Multifamily-Community-in-Littleton-Colorado.html"",""talking_point"":""Congratulations on the Toll Brothers partnership for Gables Angeline! As you're expanding into Colorado with this luxury development, I'd love to discuss how our smart building solutions could enhance the resident experience and operational efficiency for this flagship project.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-12 02:13:42.494501+00;
b297403b-6182-47a1-b304-3747e2e79963;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""crowholdings.com"",""company_id"":""21309722552"",""company_name"":""Trammell Crow Residential"",""confidence"":85,""contact_email"":""kschafer@trammellcrow.com"",""contact_name"":""Kimberly Schafer"",""contact_title"":""Senior Marketing Specialist"",""priority"":""HIGH"",""signal_title"":""Trammell Crow Opens Nashville and Phoenix Offices"",""signal_type"":""EXPANSION"",""source_url"":""https://www.crowholdings.com/insights/trammell-crow-residential-opens-nashville-and-phoenix-offices-to-expand-national-multifamily-development-platform/"",""talking_point"":""Congratulations on the Nashville and Phoenix expansion! As you're scaling operations across new markets, I'd love to show you how our digital twin platform is helping other national multifamily developers standardize smart building operations across their portfolios.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 05:55:30.646366+00;
385ebb33-bc06-4276-9482-b05ba2a49210;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""rdmanagement.com"",""company_id"":""2846783708"",""company_name"":""RD Management"",""confidence"":90,""contact_email"":""nichole.a.fuchigami@gmail.com"",""contact_name"":""Nichole Fuchigami"",""contact_title"":""Vice President of Operations"",""priority"":""HIGH"",""signal_title"":""Major Redevelopment Completion - Casselberry Exchange Shopping Center"",""signal_type"":""DEVELOPMENT"",""source_url"":""https://finance.yahoo.com/news/rd-management-announces-completion-major-193300082.html"",""talking_point"":""Congratulations on completing the major redevelopment at Casselberry Exchange! With your recent $350M credit facility and expansion into new markets, this could be the perfect time to discuss how our smart building solutions can optimize operations across your growing portfolio.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 05:57:28.678626+00;
00780303-a491-439c-9f0c-1a04c73420b7;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""huntcompanies.com"",""company_id"":""2846783777"",""company_name"":""Hunt Companies"",""confidence"":82,""contact_email"":""gary.sapp@huntcompanies.com"",""contact_name"":""Gary Sapp"",""contact_title"":""President, Development, Southwest"",""priority"":""HIGH"",""signal_title"":""Hunt Companies Acquires View Homes Homebuilder"",""signal_type"":""ACQUISITION"",""source_url"":""https://www.elpasotimes.com/story/money/business/2025/12/19/hunt-companies-expands-portfolio-with-ownership-in-el-paso-regional-homebuilder-view-homes/87796039007/"",""talking_point"":""Congratulations on the View Homes acquisition! As Hunt expands into single-family development, I'd love to discuss how The View Pro's smart building solutions can help optimize operations and resident experience across your growing residential portfolio.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 06:43:40.029285+00;
ca117d6b-79a9-4037-8af8-f2cd70304cf1;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""pennrose.com"",""company_id"":""2847793701"",""company_name"":""Pennrose"",""confidence"":88,""contact_email"":""lreedy@pennrose.com"",""contact_name"":""Lee Reedy"",""contact_title"":""Vice President, Marketing & Communications"",""priority"":""HIGH"",""signal_title"":""Pennrose Acquires Historic Warner & Swasey Building for $64M Redevelopment"",""signal_type"":""ACQUISITION"",""source_url"":""https://www.pennrose.com/news-views/news/2025/pennrose-closes-acquisition-of-historic-warner-and-swasey-building-advancing-major-mixed-income-redevelopment-in-cleveland-s-midtown/"",""talking_point"":""Congratulations on the Warner & Swasey acquisition! Historic building redevelopments like yours often benefit significantly from digital twin technology to optimize operations while preserving the building's character. I'd love to share how we've helped similar mixed-use projects reduce operating costs by 15-20%.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 06:44:53.948725+00;
d249cb78-7e7e-460f-bd57-95f777cd60de;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""envolvellc.com"",""company_id"":""2847794081"",""company_name"":""Envolve"",""confidence"":75,""contact_email"":""drew.taylor@ledic.com"",""contact_name"":""Drew Taylor"",""contact_title"":""SVP Asset Management"",""priority"":""MEDIUM"",""signal_title"":""Envolve Acquires Excel Property Management, Adds 7,000 Units"",""signal_type"":""ACQUISITION"",""source_url"":""https://www.bizjournals.com/memphis/news/2025/06/17/envolve-raleigh-north-carolina-excel-merger.html"",""talking_point"":""Congratulations on the Excel Property Management acquisition and expansion into North Carolina! With 7,000 new units to integrate, this seems like the perfect time to explore how our smart building solutions can help standardize operations and maximize efficiency across your expanded southeastern portfolio.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 06:46:20.24153+00;
0a26d20c-26b0-4f3c-8458-900666853a11;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""extell.com"",""company_id"":""2852459915"",""company_name"":""Extell"",""confidence"":88,""contact_email"":""trothenberg@extell.com"",""contact_name"":""Tamar Rothenberg"",""contact_title"":""Senior Vice President of Marketing"",""priority"":""HIGH"",""signal_title"":""Extell Acquires $39.9M Air Rights for Madison Avenue Project"",""signal_type"":""ACQUISITION"",""source_url"":""https://threadcre.com/gary-barnetts-extell-pays-39-9m-for-metropolitan-club-air-rights-at-655-madison-avenue/"",""talking_point"":""Congratulations on securing the Metropolitan Club air rights for your Madison Avenue supertall project. Given the scale and luxury positioning of this development, I'd love to discuss how The View Pro's digital twin technology can optimize building performance and resident experience from day one of operations.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 06:50:34.235838+00;
bb936a53-d358-450b-ab4a-714f2a7a21e9;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""hines.com"",""company_id"":""2852459921"",""company_name"":""Hines"",""confidence"":85,""contact_email"":""brian.lindvall@hines.com"",""contact_name"":""Brian Lindvall"",""contact_title"":""Director, Development & Property Marketing"",""priority"":""HIGH"",""signal_title"":""Hines Appointed Asset Manager for Baltimore Peninsula"",""signal_type"":""ROLE_CHANGE"",""source_url"":""https://www.hines.com/news/hines-appointed-asset-manager-for-baltimore-pennisula"",""talking_point"":""Congratulations on being selected as asset manager for Baltimore Peninsula! Managing a mixed-use development of that scale requires sophisticated building intelligence. I'd love to show you how our digital twin technology is helping other major asset managers optimize operations and tenant satisfaction across their portfolios.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 06:52:01.798128+00;
63d79f7b-9e66-4b12-8846-ca9adb8dd6c6;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""hoffman-dev.com"",""company_id"":""2860093977"",""company_name"":""Hoffman & Associates"",""confidence"":88,""contact_email"":""epotkin@pnhoffman.com"",""contact_name"":""Eric Potkin"",""contact_title"":""Senior Manager, Design & Development"",""priority"":""HIGH"",""signal_title"":""$144M Mixed-Use Development Financing Secured"",""signal_type"":""DEVELOPMENT"",""source_url"":""https://www.multihousingnews.com/hoffman-debartolo-land-144m-for-richmond-project/"",""talking_point"":""Congratulations on securing $144M in financing for your Richmond mixed-use project! With this scale of development, smart building technology and digital twin solutions could optimize operations and tenant experience across your portfolio.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 07:09:37.846411+00;
0965e84f-de76-4d33-b8b3-0a1d6bb3dc95;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""camdenliving.com"",""company_id"":""2860691191"",""company_name"":""Camden Property Trust"",""confidence"":85,""contact_email"":""khernandez@camdenliving.com"",""contact_name"":""Kathy Hernandez"",""contact_title"":""Director of Strategic Marketing"",""priority"":""HIGH"",""signal_title"":""Camden Property Trust Announces Aggressive 2025 Acquisition Strategy While Divesting California Portfolio"",""signal_type"":""ACQUISITION"",""source_url"":""https://www.multifamilydive.com/news/apartment-reit-camden-multifamily-investment-housing-supply/741142/"",""talking_point"":""Camden just put 3,609 units in California up for sale while announcing they're becoming 'more aggressive' with acquisitions in 2025. This active portfolio restructuring suggests they'll need smart building technology for new properties to optimize operations and tenant experience.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 07:12:38.10103+00;
1865bd85-f8af-42bf-b4f2-a49e7685eca2;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""flco.com"",""company_id"":""2860098871"",""company_name"":""Flaherty & Collins Properties"",""confidence"":75,""contact_email"":""mrourke@flco.com"",""contact_name"":""Melissa Rourke"",""contact_title"":""Director of Property Management"",""priority"":""MEDIUM"",""signal_title"":""New VP of Acquisitions Division Appointed"",""signal_type"":""ROLE_CHANGE"",""source_url"":""https://flco.com/flaherty-collins-announces-chris-reckley-as-vice-president-of-new-acquisitions-division/"",""talking_point"":""Congratulations on launching your new acquisitions division with Chris Reckley! As you're expanding your portfolio, we help multifamily operators like you optimize newly acquired properties with smart building technology and digital twins that can identify immediate cost savings and operational efficiencies.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 07:49:04.46856+00;
b6686c0b-3de4-4671-aca3-06c7339e5fed;;signal_scout;lindy_ai;trigger_detected;"{""company_domain"":""laterradev.com"",""company_id"":""2861436888"",""company_name"":""LaTerra Development"",""confidence"":95,""contact_email"":""susanaz@laterradev.com"",""contact_name"":""Susana Zak"",""contact_title"":""Senior Development Manager"",""priority"":""HIGH"",""signal_title"":""LaTerra Acquiring $455M Chicago Multifamily Portfolio"",""signal_type"":""ACQUISITION"",""source_url"":""https://commercialobserver.com/2025/12/laterra-capital-respark-residential-buy-chicago-multifamily-portfolio/"",""talking_point"":""Congratulations on the major Chicago portfolio acquisition! As you prepare to integrate 1,500 new units, we'd love to show you how our smart building solutions have helped other multifamily operators optimize operations and reduce costs during portfolio expansions like yours.""}";;;;trigger_detected;0;;a1b2c3d4-e5f6-7890-abcd-ef1234567890;false;;2026-02-16 07:52:43.24508+00;
