id;event_id;subscription_type;object_id;portal_id;property_name;property_value;occurred_at;processed;processed_at;processing_result;error_message;created_at
8eef8fad-ee8f-403b-bae4-dfb559b62c51;467861398;object.propertyChange;277229542120;7005509;dealstage;presentationscheduled;2026-01-29 17:27:42.748+00;true;2026-01-29 17:27:45.715+00;"{""message"":""Deal 277229542120 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-29 17:27:44.374444+00
9e758f16-ec8d-49d3-ba77-4dd60faa106d;2965474077;object.creation;274405906161;7005509;;;2026-01-29 17:38:34.141+00;true;2026-01-29 17:38:36.21+00;"{""message"":""Company 274405906161 synced from generic creation"",""processed"":true}";;2026-01-29 17:38:35.251816+00
389a09c6-0a1a-49a3-b6c3-65ba131b1cff;573628658;object.creation;404170883825;7005509;;;2026-01-29 19:15:46.432+00;true;2026-01-29 19:15:50.194+00;"{""message"":""Contact 404170883825 synced from generic creation"",""processed"":true}";;2026-01-29 19:15:49.006191+00
4d475e19-5f54-4213-9166-892c1b26c004;4280622081;object.creation;404499840699;7005509;;;2026-01-29 21:46:03.52+00;true;2026-01-29 21:46:05.971+00;"{""message"":""Contact 404499840699 synced from generic creation"",""processed"":true}";;2026-01-29 21:46:05.158445+00
b35c3c66-5a61-483d-985c-0f44cbc88fb2;825547474;object.propertyChange;278368354015;7005509;dealstage;presentationscheduled;2026-01-29 22:00:51.165+00;true;2026-01-29 22:00:54.163+00;"{""message"":""Deal 278368354015 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-29 22:00:52.743324+00
e8c609a8-0584-49b5-be41-753f7308f0c8;3753531384;object.creation;278368354015;7005509;;;2026-01-29 22:00:51.165+00;true;2026-01-29 22:00:55.662+00;"{""message"":""Deal 278368354015 synced from generic creation"",""processed"":true}";;2026-01-29 22:00:54.546836+00
265b8701-ca2d-4b78-9e8f-abd31705321e;1001;meeting.propertyChange;12345678;123456;hs_meeting_outcome;COMPLETED;2024-01-29 15:06:40+00;true;2026-01-30 06:27:28.023+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 06:17:22.715408+00
d2d74a52-69f2-41be-936f-469ed69bbd5f;7842;signal.detected;2845776840;7005509;signal_type;permit;2025-01-29 07:04:00+00;true;2026-01-30 07:45:04.606+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:45:04.466209+00
42dead59-20d5-471e-bc25-db89f3c90fb4;3623989590;object.creation;295236190959;7005509;;;2026-02-12 23:01:58.976+00;true;2026-02-12 23:02:02.816+00;"{""message"":""Deal 295236190959 synced from generic creation"",""processed"":true}";;2026-02-12 23:02:01.528838+00
7d36e95b-15a4-4885-99a7-1103ae0e0347;3719661756;object.creation;395460891380;7005509;;;2026-01-22 17:53:15.724+00;true;2026-01-22 17:53:18.29+00;"{""message"":""Contact 395460891380 synced from generic creation"",""processed"":true}";;2026-01-22 17:53:17.34406+00
d28e75b7-106d-47f8-9192-77b5399221a1;998540809;object.creation;268073537261;7005509;;;2026-01-22 17:53:16.479+00;true;2026-01-22 17:53:19.355+00;"{""message"":""Company 268073537261 synced from generic creation"",""processed"":true}";;2026-01-22 17:53:18.014649+00
c7222469-12fd-475f-9936-5c380f1e9324;969832514;object.creation;395461603055;7005509;;;2026-01-22 17:53:31.136+00;true;2026-01-22 17:53:32.883+00;"{""message"":""Contact 395461603055 synced from generic creation"",""processed"":true}";;2026-01-22 17:53:32.102142+00
818609f7-4530-4fa9-9d54-d6b9a512b30f;1045087923;object.propertyChange;270333327034;7005509;dealstage;998811960;2026-01-22 18:59:01.57+00;true;2026-01-22 18:59:04.134+00;"{""message"":""Deal 270333327034 synced. Stage \""998811960\"" does not trigger payout"",""processed"":true}";;2026-01-22 18:59:03.092841+00
fdba5934-8374-467a-bdee-c95f4c741de2;131713631;object.creation;270333327034;7005509;;;2026-01-22 18:59:01.57+00;true;2026-01-22 18:59:06.201+00;"{""message"":""Deal 270333327034 synced from generic creation"",""processed"":true}";;2026-01-22 18:59:05.276267+00
da52dbbb-6abe-402e-85f2-e5b6b1cd150f;269201087;object.propertyChange;264971304647;7005509;dealstage;closedwon;2026-01-22 19:14:19.743+00;true;2026-01-22 19:14:25.055+00;"{""message"":""Deal 264971304647 synced. No pending confirmations"",""processed"":true}";;2026-01-22 19:14:21.21279+00
e49ef2b3-1b94-46dd-af0b-4d62a8bb080f;2987674157;object.creation;390062301904;7005509;;;2026-01-22 21:23:02.931+00;true;2026-01-22 21:23:06.487+00;"{""message"":""Contact 390062301904 synced from generic creation"",""processed"":true}";;2026-01-22 21:23:05.265974+00
c2f9f826-5d42-44d5-a4be-82c0f691e7b3;3438876272;object.propertyChange;271450850014;7005509;dealstage;presentationscheduled;2026-01-22 21:52:42.151+00;true;2026-01-22 21:52:44.672+00;"{""message"":""Deal 271450850014 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-22 21:52:43.495811+00
982c5e7b-eb95-4cbf-8566-2a5601fc813f;2078456136;object.creation;271450850014;7005509;;;2026-01-22 21:52:42.151+00;true;2026-01-22 21:52:45.88+00;"{""message"":""Deal 271450850014 synced from generic creation"",""processed"":true}";;2026-01-22 21:52:44.980842+00
9e6eea38-b53c-499e-8ffa-7aa9d494c591;2411101534;object.propertyChange;271450850014;7005509;dealstage;3524886;2026-01-22 22:54:57.049+00;true;2026-01-22 22:55:00.807+00;"{""message"":""Deal 271450850014 synced. Stage \""3524886\"" does not trigger payout"",""processed"":true}";;2026-01-22 22:54:59.388453+00
ddddeb90-ca6d-4151-9919-b0814abadc0e;2437993978;object.propertyChange;270333220597;7005509;dealstage;closedwon;2026-01-22 22:58:19.873+00;true;2026-01-22 22:58:23.438+00;"{""message"":""Deal 270333220597 synced. No pending confirmations"",""processed"":true}";;2026-01-22 22:58:21.321594+00
6017c5eb-bb8d-41c3-bf39-72bc166ea7f6;768684061;object.creation;392526354148;7005509;;;2026-01-22 23:39:29.514+00;true;2026-01-22 23:39:32.488+00;"{""message"":""Contact 392526354148 synced from generic creation"",""processed"":true}";;2026-01-22 23:39:31.625761+00
ed2dcb08-a632-4dbf-be82-bcd0696e3e19;2572912567;object.creation;265926617842;7005509;;;2026-01-23 10:06:55.49+00;true;2026-01-23 10:06:58.939+00;"{""message"":""Company 265926617842 synced from generic creation"",""processed"":true}";;2026-01-23 10:06:57.975365+00
1830cca4-ff8e-431f-86a0-4869929bebb9;2084977173;object.creation;267998906072;7005509;;;2026-01-23 12:35:38.39+00;true;2026-01-23 12:35:40.973+00;"{""message"":""Company 267998906072 synced from generic creation"",""processed"":true}";;2026-01-23 12:35:39.872588+00
2110c077-6953-44f5-9058-2c733d92aeb1;2643960936;object.creation;267998906076;7005509;;;2026-01-23 12:42:14.674+00;true;2026-01-23 12:42:16.964+00;"{""message"":""Company 267998906076 synced from generic creation"",""processed"":true}";;2026-01-23 12:42:16.026701+00
2db20149-5b8c-4ec2-9a58-d579bd5bba51;2706927660;object.creation;396648519399;7005509;;;2026-01-23 13:51:30.267+00;true;2026-01-23 13:51:32.969+00;"{""message"":""Contact 396648519399 synced from generic creation"",""processed"":true}";;2026-01-23 13:51:31.979092+00
84a4d934-5f01-4cd5-bff5-37883fe36bd2;61653053;object.creation;395461727937;7005509;;;2026-01-23 13:51:52.151+00;true;2026-01-23 13:51:54.224+00;"{""message"":""Contact 395461727937 synced from generic creation"",""processed"":true}";;2026-01-23 13:51:53.495261+00
e22084af-8475-4b3c-a466-f738eea113f1;2942664067;object.creation;396722298558;7005509;;;2026-01-23 14:56:08.611+00;true;2026-01-23 14:56:11.504+00;"{""message"":""Contact 396722298558 synced from generic creation"",""processed"":true}";;2026-01-23 14:56:10.170722+00
5ee67acc-a797-4445-8647-1d23d9f0f3b0;1743411619;object.creation;268898265807;7005509;;;2026-01-23 14:56:09.361+00;true;2026-01-23 14:56:11.953+00;"{""message"":""Company 268898265807 synced from generic creation"",""processed"":true}";;2026-01-23 14:56:10.624475+00
aa495178-2c63-448d-80f5-e404623a9a46;3699180276;object.creation;392526421729;7005509;;;2026-01-23 15:01:06.036+00;true;2026-01-23 15:01:08.484+00;"{""message"":""Contact 392526421729 synced from generic creation"",""processed"":true}";;2026-01-23 15:01:07.434347+00
d295b6fa-0170-495c-93e5-075915ebd797;2002239687;object.creation;272465986270;7005509;;;2026-01-23 15:39:48.862+00;true;2026-01-23 15:39:51.287+00;"{""message"":""Deal 272465986270 synced from generic creation"",""processed"":true}";;2026-01-23 15:39:50.290542+00
88f40cf2-df7c-4cdc-a3f9-13b5a4303f4c;3924773037;object.propertyChange;272465986270;7005509;dealstage;998811960;2026-01-23 15:39:48.862+00;true;2026-01-23 15:39:52.839+00;"{""message"":""Deal 272465986270 synced. Stage \""998811960\"" does not trigger payout"",""processed"":true}";;2026-01-23 15:39:51.986183+00
3b2ed010-904f-48d1-9e83-95855f9332f7;16924155;object.propertyChange;272465986270;7005509;dealstage;presentationscheduled;2026-01-23 15:40:30.415+00;true;2026-01-23 15:40:32.132+00;"{""message"":""Deal 272465986270 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-23 15:40:31.297261+00
8a3b04b9-e966-4ce4-a966-66fd7e972090;3592905954;object.creation;396750246640;7005509;;;2026-01-23 15:43:37.511+00;true;2026-01-23 15:43:39.954+00;"{""message"":""Contact 396750246640 synced from generic creation"",""processed"":true}";;2026-01-23 15:43:39.238952+00
06ad78a5-8afe-4e08-9451-76e1b585d7c8;1768409696;object.creation;396750246643;7005509;;;2026-01-23 15:43:57.124+00;true;2026-01-23 15:43:58.765+00;"{""message"":""Contact 396750246643 synced from generic creation"",""processed"":true}";;2026-01-23 15:43:58.106085+00
ccdd491e-8233-4676-be64-806f2fc85c1d;3189443005;object.creation;396750249669;7005509;;;2026-01-23 16:03:56.183+00;true;2026-01-23 16:03:58.732+00;"{""message"":""Contact 396750249669 synced from generic creation"",""processed"":true}";;2026-01-23 16:03:57.846415+00
f955c7d2-cf26-4341-928d-defe75018b7e;708355369;object.creation;396749531852;7005509;;;2026-01-23 16:08:33.503+00;true;2026-01-23 16:08:35.811+00;"{""message"":""Contact 396749531852 synced from generic creation"",""processed"":true}";;2026-01-23 16:08:34.672141+00
01556d76-a46b-4143-bd82-4273aa446b46;174024223;object.creation;396875911924;7005509;;;2026-01-23 16:09:19.578+00;true;2026-01-23 16:09:22.208+00;"{""message"":""Contact 396875911924 synced from generic creation"",""processed"":true}";;2026-01-23 16:09:21.161289+00
4fe51951-c7a2-46ff-af82-f4fdce14eb48;480551092;object.creation;397096350395;7005509;;;2026-01-23 17:47:47.298+00;true;2026-01-23 17:47:50.175+00;"{""message"":""Contact 397096350395 synced from generic creation"",""processed"":true}";;2026-01-23 17:47:48.930174+00
a7e8c5f8-8021-4480-958d-bd860415901e;3261141237;object.propertyChange;267213778641;7005509;dealstage;closedwon;2026-01-23 18:00:33.776+00;true;2026-01-23 18:00:37.142+00;"{""message"":""Deal 267213778641 synced. No pending confirmations"",""processed"":true}";;2026-01-23 18:00:35.16729+00
a8e6e6bd-1254-44a7-866c-9065dc69a045;4211302440;object.creation;397704146651;7005509;;;2026-01-23 23:13:35.574+00;true;2026-01-23 23:13:38.687+00;"{""message"":""Contact 397704146651 synced from generic creation"",""processed"":true}";;2026-01-23 23:13:37.610897+00
043bbe10-7ba4-4771-9ef6-b6d25df6df70;43933499;object.creation;397688914620;7005509;;;2026-01-24 01:04:54.711+00;true;2026-01-24 01:04:57.649+00;"{""message"":""Contact 397688914620 synced from generic creation"",""processed"":true}";;2026-01-24 01:04:56.479399+00
76c12ca0-b0ee-42a3-8733-3412fd9a0b18;423998909;object.creation;269229107898;7005509;;;2026-01-26 10:54:26.474+00;true;2026-01-26 10:54:29.988+00;"{""message"":""Company 269229107898 synced from generic creation"",""processed"":true}";;2026-01-26 10:54:28.89884+00
9772eb46-66c4-4e74-86fb-04bee68ae94c;4095421986;object.creation;397086140146;7005509;;;2026-01-26 14:13:33.014+00;true;2026-01-26 14:13:36.162+00;"{""message"":""Contact 397086140146 synced from generic creation"",""processed"":true}";;2026-01-26 14:13:34.954978+00
e7613f88-60a1-476d-ba81-61194f8688f8;3192750735;object.creation;399781277414;7005509;;;2026-01-26 14:56:53.674+00;true;2026-01-26 14:56:56.058+00;"{""message"":""Contact 399781277414 synced from generic creation"",""processed"":true}";;2026-01-26 14:56:55.191837+00
686e8b9f-b491-4b1f-9e28-c47503007158;3751478141;object.creation;399781277422;7005509;;;2026-01-26 14:57:28.108+00;true;2026-01-26 14:57:30.399+00;"{""message"":""Contact 399781277422 synced from generic creation"",""processed"":true}";;2026-01-26 14:57:29.317177+00
aa5a7333-b41d-4d9f-9a33-bac4568b36f5;2601430814;object.creation;272489695964;7005509;;;2026-01-28 08:18:19.501+00;true;2026-01-28 08:18:22.473+00;"{""message"":""Company 272489695964 synced from generic creation"",""processed"":true}";;2026-01-28 08:18:21.057417+00
bb77b1bd-db0e-4c5b-8fdc-fc3df6b5c294;3528213191;object.creation;272787868363;7005509;;;2026-01-28 09:26:02.197+00;true;2026-01-28 09:26:05.215+00;"{""message"":""Company 272787868363 synced from generic creation"",""processed"":true}";;2026-01-28 09:26:03.861153+00
1de05d17-40c4-4a3d-976d-58e5be8bfc1c;320159935;object.creation;400245555945;7005509;;;2026-01-26 15:04:13.49+00;true;2026-01-26 15:04:15.541+00;"{""message"":""Contact 400245555945 synced from generic creation"",""processed"":true}";;2026-01-26 15:04:14.632144+00
63f1725f-821f-467b-8be6-0aef2e51aa63;2724657039;object.creation;271615605470;7005509;;;2026-01-26 15:04:14.023+00;true;2026-01-26 15:04:16.191+00;"{""message"":""Company 271615605470 synced from generic creation"",""processed"":true}";;2026-01-26 15:04:15.286401+00
3583d66b-9ab8-4a5d-b00c-367cbaeac381;3316713256;object.creation;401675978473;7005509;;;2026-01-28 13:55:56.976+00;true;2026-01-28 13:55:59.852+00;"{""message"":""Contact 401675978473 synced from generic creation"",""processed"":true}";;2026-01-28 13:55:58.64391+00
e3f4080e-d677-4a34-a812-83542dd540b0;2635452310;object.propertyChange;262351917788;7005509;dealstage;closedwon;2026-01-26 17:03:55.127+00;true;2026-01-26 17:04:03.068+00;"{""message"":""Deal 262351917788 synced. No pending confirmations"",""processed"":true}";;2026-01-26 17:03:58.040033+00
beec9038-c9ad-46aa-93c9-8b5d69848755;2223477640;object.propertyChange;256653186784;7005509;dealstage;closedwon;2026-01-28 16:30:58.276+00;true;2026-01-28 16:31:02.954+00;"{""message"":""Deal 256653186784 synced. No pending confirmations"",""processed"":true}";;2026-01-28 16:31:00.556409+00
777e197b-d4a3-4c87-9d03-d96f97796da1;3043140657;object.propertyChange;275197719254;7005509;dealstage;3524886;2026-01-26 17:11:45.078+00;true;2026-01-26 17:11:47.558+00;"{""message"":""Deal 275197719254 synced. Stage \""3524886\"" does not trigger payout"",""processed"":true}";;2026-01-26 17:11:46.622491+00
3eb10452-45be-422d-bf11-cf32d934921e;4129211606;object.creation;275197719254;7005509;;;2026-01-26 17:11:45.078+00;true;2026-01-26 17:11:49.067+00;"{""message"":""Deal 275197719254 synced from generic creation"",""processed"":true}";;2026-01-26 17:11:48.239451+00
6a9a86ea-28a9-4ab7-8fe3-7ffdc6348d59;1232179258;object.propertyChange;276705618663;7005509;dealstage;3524886;2026-01-28 16:36:00.838+00;true;2026-01-28 16:36:04.265+00;"{""message"":""Deal 276705618663 synced. Stage \""3524886\"" does not trigger payout"",""processed"":true}";;2026-01-28 16:36:03.368746+00
33668175-e5fa-42d2-bb4d-3040f5137cae;3670709328;object.propertyChange;275293711057;7005509;dealstage;presentationscheduled;2026-01-26 17:24:09.793+00;true;2026-01-26 17:24:12.45+00;"{""message"":""Deal 275293711057 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-26 17:24:11.218732+00
853718ec-87e0-4cde-a0af-6f24d5b59e44;3879537094;object.creation;275293711057;7005509;;;2026-01-26 17:24:09.793+00;true;2026-01-26 17:24:13.596+00;"{""message"":""Deal 275293711057 synced from generic creation"",""processed"":true}";;2026-01-26 17:24:12.796706+00
392837df-e17d-4222-a123-80c2602324c0;1432328823;object.propertyChange;276770950858;7005509;dealstage;presentationscheduled;2026-01-28 17:08:02.917+00;true;2026-01-28 17:08:05.646+00;"{""message"":""Deal 276770950858 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-28 17:08:04.397513+00
02b4c071-f143-4abf-b0fe-fda829a4b832;1084805138;object.creation;400268779232;7005509;;;2026-01-26 17:49:41.007+00;true;2026-01-26 17:49:43.325+00;"{""message"":""Contact 400268779232 synced from generic creation"",""processed"":true}";;2026-01-26 17:49:42.532517+00
2562d18a-97d6-4fb7-b473-a0770fa95e8e;4016841963;object.propertyChange;276770950858;7005509;dealstage;3524886;2026-01-28 19:22:32.412+00;true;2026-01-28 19:22:35.233+00;"{""message"":""Deal 276770950858 synced. Stage \""3524886\"" does not trigger payout"",""processed"":true}";;2026-01-28 19:22:33.882811+00
de8b3924-5d58-4470-be4b-e890ad76f25b;3185018856;object.creation;400454260411;7005509;;;2026-01-26 19:42:50.393+00;true;2026-01-26 19:42:53.276+00;"{""message"":""Contact 400454260411 synced from generic creation"",""processed"":true}";;2026-01-26 19:42:52.45943+00
046a2dc6-53c6-4b76-9c89-ab8c38ef252a;3148023444;object.creation;400454260412;7005509;;;2026-01-26 19:42:50.393+00;true;2026-01-26 19:42:53.703+00;"{""message"":""Contact 400454260412 synced from generic creation"",""processed"":true}";;2026-01-26 19:42:52.693217+00
f8a84d54-037b-434f-b447-39df44ad40e6;2597654554;object.propertyChange;275294460650;7005509;dealstage;presentationscheduled;2026-01-26 23:30:35.49+00;true;2026-01-26 23:30:38.606+00;"{""message"":""Deal 275294460650 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-26 23:30:37.300357+00
74d348d9-3006-423b-9d25-801c73176ba2;1378722803;object.creation;403747272406;7005509;;;2026-01-28 21:58:19.782+00;true;2026-01-28 21:58:24.064+00;"{""message"":""Contact 403747272406 synced from generic creation"",""processed"":true}";;2026-01-28 21:58:23.434379+00
1d4a1839-76ff-49b5-8e3e-18d4706e3844;2216126437;object.creation;275294460650;7005509;;;2026-01-26 23:30:35.49+00;true;2026-01-26 23:30:39.753+00;"{""message"":""Deal 275294460650 synced from generic creation"",""processed"":true}";;2026-01-26 23:30:38.965087+00
db7e7d90-b0b4-4fd5-ba7a-60ea23e04fb5;3036873644;object.propertyChange;272465986270;7005509;dealstage;closedwon;2026-01-26 23:40:05.068+00;true;2026-01-26 23:40:09.762+00;"{""message"":""Deal 272465986270 synced. No pending confirmations"",""processed"":true}";;2026-01-26 23:40:06.113675+00
220c0af6-1c75-4392-9503-bc6be1e9af69;1177074762;object.creation;271925346028;7005509;;;2026-01-27 09:51:51.099+00;true;2026-01-27 09:51:53.907+00;"{""message"":""Company 271925346028 synced from generic creation"",""processed"":true}";;2026-01-27 09:51:52.559838+00
7971d18d-4327-47bf-bed3-5df7380d17d3;2058575880;object.creation;271926061789;7005509;;;2026-01-27 10:07:31.54+00;true;2026-01-27 10:07:34.279+00;"{""message"":""Company 271926061789 synced from generic creation"",""processed"":true}";;2026-01-27 10:07:32.903853+00
786d7387-b728-43b1-b8eb-3972d714e7b9;706137314;object.creation;277229546211;7005509;;;2026-01-28 23:17:34.616+00;true;2026-01-28 23:17:38.811+00;"{""message"":""Deal 277229546211 synced from generic creation"",""processed"":true}";;2026-01-28 23:17:37.946966+00
90a31346-6d85-4387-9198-f42e4a8970a1;491679753;object.propertyChange;45748738929;7005509;dealstage;closedwon;2026-01-27 16:50:13.799+00;true;2026-01-27 16:50:19.361+00;"{""message"":""Deal 45748738929 synced. No pending confirmations"",""processed"":true}";;2026-01-27 16:50:15.187262+00
9f1bc7c1-09cf-4793-874e-fbbee2904584;2076601142;object.propertyChange;275921124068;7005509;dealstage;presentationscheduled;2026-01-27 18:00:59.323+00;true;2026-01-27 18:01:02.365+00;"{""message"":""Deal 275921124068 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-27 18:01:01.04794+00
95392bdf-ef77-40ec-9f8e-bbb48180103f;1263891767;object.creation;275921124068;7005509;;;2026-01-27 18:00:59.323+00;true;2026-01-27 18:01:03.917+00;"{""message"":""Deal 275921124068 synced from generic creation"",""processed"":true}";;2026-01-27 18:01:03.065741+00
30571b00-b20d-4d44-b97d-d8a802bf4847;4024616586;object.creation;401673719502;7005509;;;2026-01-27 21:01:56.548+00;true;2026-01-27 21:01:59.355+00;"{""message"":""Contact 401673719502 synced from generic creation"",""processed"":true}";;2026-01-27 21:01:58.251878+00
5a93175b-f454-4716-a78c-7bb252046200;1728393122;object.creation;401673719503;7005509;;;2026-01-27 21:01:56.548+00;true;2026-01-27 21:02:00.789+00;"{""message"":""Contact 401673719503 synced from generic creation"",""processed"":true}";;2026-01-27 21:02:00.081707+00
82a67cf9-dc46-40e6-9d7b-9333e8397d9f;2264077810;object.creation;275926162125;7005509;;;2026-01-27 21:15:11.974+00;true;2026-01-27 21:15:14.474+00;"{""message"":""Deal 275926162125 synced from generic creation"",""processed"":true}";;2026-01-27 21:15:13.396399+00
82cab7df-903f-4cab-b43a-7fb971c60b17;2591046939;object.propertyChange;275926162125;7005509;dealstage;3524886;2026-01-27 21:15:11.974+00;true;2026-01-27 21:15:16.21+00;"{""message"":""Deal 275926162125 synced. Stage \""3524886\"" does not trigger payout"",""processed"":true}";;2026-01-27 21:15:15.294913+00
b56e8819-535a-4c8c-be24-5fce25fa89c9;4098836882;object.propertyChange;276107426533;7005509;dealstage;presentationscheduled;2026-01-27 21:15:19.738+00;true;2026-01-27 21:15:21.929+00;"{""message"":""Deal 276107426533 synced. Stage \""presentationscheduled\"" does not trigger payout"",""processed"":true}";;2026-01-27 21:15:21.075971+00
e7e95088-a370-40aa-b698-2294fade6a26;3780450952;object.creation;276107426533;7005509;;;2026-01-27 21:15:19.738+00;true;2026-01-27 21:15:23.111+00;"{""message"":""Deal 276107426533 synced from generic creation"",""processed"":true}";;2026-01-27 21:15:22.259718+00
962b11b3-96e6-4154-bccb-994ebe39f09c;1001;signal.detected;2846763808;7005509;signal_type;development;2024-01-29 15:06:40+00;true;2026-01-30 06:27:28.023+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 06:27:27.925474+00
548516a5-91f9-4c90-84db-854521873d8d;3956;signal.detected;2845776840;7005509;signal_type;acquisition;2025-01-29 07:04:00+00;true;2026-01-30 07:45:05.093+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:45:04.998202+00
5c6e2e26-e6eb-4d0d-b154-ce2e1ef575fc;6173;signal.detected;2845776840;7005509;signal_type;leadership_change;2025-01-29 07:04:00+00;true;2026-01-30 07:45:05.499+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:45:05.411513+00
6d4cc599-aa71-4a43-ae0a-95657465a5ac;4729;signal.detected;2846695717;7005509;signal_type;acquisition;2025-01-30 03:08:00+00;true;2026-01-30 07:48:53.557+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:48:53.443042+00
2ce9f0e9-2323-4cba-b09b-715f82bceb55;3868497133;object.propertyChange;278368354015;7005509;dealstage;closedwon;2026-02-02 22:54:25.922+00;true;2026-02-02 22:54:30.165+00;"{""message"":""Deal 278368354015 synced. No pending confirmations"",""processed"":true}";;2026-02-02 22:54:28.394172+00
fa158e55-bf79-4ac6-8211-a939db0de7f9;1058541338;object.propertyChange;231966036701;7005509;dealstage;closedwon;2026-02-03 15:27:43.01+00;true;2026-02-03 15:27:46.537+00;"{""message"":""Deal 231966036701 synced. No pending confirmations"",""processed"":true}";;2026-02-03 15:27:44.660466+00
e14c3ea7-7e85-4b2d-b7d1-7550857fd189;894899087;object.creation;407286754032;7005509;;;2026-02-03 15:35:40.345+00;true;2026-02-03 15:35:42.529+00;"{""message"":""Contact 407286754032 synced from generic creation"",""processed"":true}";;2026-02-03 15:35:41.781631+00
99ca46c8-8c24-4465-93c4-43746e6f1d6b;496270873;object.creation;407286757110;7005509;;;2026-02-03 15:52:08.245+00;true;2026-02-03 15:52:10.61+00;"{""message"":""Contact 407286757110 synced from generic creation"",""processed"":true}";;2026-02-03 15:52:09.80272+00
a07f1a3d-5ea4-4cde-8240-6e5582e8d925;8156;signal.detected;2846752264;7005509;signal_type;development;2025-01-30 03:13:00+00;true;2026-01-30 07:53:36.38+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:53:36.284128+00
10f49544-2012-4362-b3ef-41f27ad86443;8156;signal.detected;2846695717;7005509;signal_type;acquisition;2025-01-30 03:08:00+00;true;2026-01-30 07:53:36.38+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:48:52.967157+00
75cd3356-9218-4949-9577-e1bfb7418b86;8156;signal.detected;2846710950;7005509;signal_type;development;2025-01-29 07:09:00+00;true;2026-01-30 07:53:36.38+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:50:08.882843+00
ee6e088a-15e7-4446-9069-5e1498cd9a91;4927;signal.detected;2846752264;7005509;signal_type;development;2025-01-30 03:13:00+00;true;2026-01-30 07:53:36.788+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:53:36.700159+00
6f4980a5-97de-4297-a7e8-4298d8a27adf;4927;signal.detected;2846710950;7005509;signal_type;permit;2025-01-29 07:09:00+00;true;2026-01-30 07:53:36.788+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:50:09.286538+00
303cc1d5-dbe1-4f87-a89c-c95898b1a91b;7342;signal.detected;2846763808;7005509;signal_type;development;2025-01-29 07:14:00+00;true;2026-01-30 07:54:47.953+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:54:47.862624+00
4c30dce0-d289-4295-8682-97ce574a2678;7342;signal.detected;2846695717;7005509;signal_type;permit;2025-01-30 03:08:00+00;true;2026-01-30 07:54:47.953+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:48:52.494136+00
2e508cd5-7261-4ea2-84c9-219f268a2960;7342;signal.detected;2846710950;7005509;signal_type;leadership_change;2025-01-29 07:09:00+00;true;2026-01-30 07:54:47.953+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:50:07.851375+00
ca8bc899-3dd7-49d3-8fe5-e436211681a4;7342;signal.detected;2846752264;7005509;signal_type;acquisition;2025-01-30 03:13:00+00;true;2026-01-30 07:54:47.953+00;"{""message"":""Unhandled event type: signal.detected"",""processed"":false}";;2026-01-30 07:53:35.739079+00
eae49b94-fb8d-4268-8fbd-aaa13d6ca17c;2725923505;object.creation;274799045320;7005509;;;2026-01-30 10:02:03.133+00;true;2026-01-30 10:02:07.552+00;"{""message"":""Company 274799045320 synced from generic creation"",""processed"":true}";;2026-01-30 10:02:06.103183+00
3cfe025b-eed3-442b-a2af-cfb81edd5cc4;4019121673;object.creation;404499923694;7005509;;;2026-01-30 14:15:37.97+00;true;2026-01-30 14:15:40.362+00;"{""message"":""Contact 404499923694 synced from generic creation"",""processed"":true}";;2026-01-30 14:15:39.557262+00
99592ea5-8188-4ad5-b796-df8a70f30caf;4237281502;object.creation;405834106599;7005509;;;2026-01-30 14:15:48.693+00;true;2026-01-30 14:15:50.876+00;"{""message"":""Contact 405834106599 synced from generic creation"",""processed"":true}";;2026-01-30 14:15:49.818593+00
